,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
68,0.90272,0.00097113,0.0009711,0.00097104,0.00097104,0.00092539,0.00089016,0.00089016,0.00089016,0.00089016,0.00089016,0.00089016,0.00089016,0.00088986,0.00088974,0.00088974,0.00088971,0.00088971,0.00088971,0.00088968,0.0008897,0.00088966,0.00088962,0.0008896,0.00088954,0.00088954,0.00088954,0.00088954,0.00088954,0.00088951,0.00088948,0.00088946,0.00088946,0.00088946,0.00088946,0.00084875,0.00084874,0.00084874,0.00084874,0.00084874,0.00084874,0.00084874,0.00084863,0.00084863,0.00084863,0.00084863,0.00084863,0.00084863,0.00084796,0.00084796,0.00084796,0.00084792,0.00084778,0.00084769,0.0008476,0.00084758,0.00084754,0.00084748,0.00084748,0.00084745,0.00084743,0.0008474,0.0008474,0.00094978,0.00087463,0.00080887,0.00080873,0.00080821,0.00080821,0.00080808,0.00080807,0.0008079,0.0008079,0.00080782,0.00080776,0.00080768,0.00080763,0.00080754,0.0008074,0.00077049,0.00076994,0.00076994,0.00076963,0.00076963,0.00076951,0.00076942,0.00076942,0.00076941,0.00076938,0.00076259,0.00073363,0.00073298,0.00073284,0.00069862,0.00069857,0.00069843,0.00069829,0.00066577,0.00066556,0.00066554,0.00066553,0.00066541,0.00063429,0.00060373,0.00057559,0.00057514,0.00054857,0.00054815,0.00054794,0.00052288,0.00052246,0.00052204,0.0005661,0.00049735,0.00064045,0.0006981,0.00045245,0.00041071,0.00040999,0.00040977,0.00040642,0.00033796,0.00032188,0.00030819,0.0002924,0.0002924,0.00029101,0.00034194,0.00022742,0.00020331,0.0001226,8.98E-05,6.82E-05,7.71E-06,3.78E-06,2.63E-07,1.18E-07,6.79E-08,2.08E-13,2.46E-17
69,0.90104,0.0010408,0.0010408,0.0010408,0.0010408,0.0010408,0.00095272,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091498,0.00091488,0.00091488,0.00091486,0.00091486,0.00091484,0.00091482,0.00091482,0.0009148,0.00091476,0.00091473,0.00091471,0.00091468,0.00091468,0.00091468,0.00091467,0.00091467,0.00091465,0.00091464,0.00091463,0.00091463,0.00091461,0.0009146,0.0009146,0.0009146,0.0009146,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087193,0.00087193,0.00087193,0.00087188,0.00087173,0.00087164,0.00087163,0.00087155,0.00087152,0.00087148,0.00087142,0.00087142,0.00087138,0.00087137,0.00087134,0.00087134,0.0008317,0.00083158,0.00083102,0.00083102,0.00083091,0.00083089,0.00083065,0.00083065,0.00083065,0.00083059,0.00083051,0.00083048,0.00083034,0.00083022,0.00082333,0.00079226,0.00079169,0.00079169,0.00079138,0.00079138,0.00079126,0.00079116,0.00079116,0.00079115,0.0007911,0.00075437,0.00075368,0.00075354,0.00071837,0.0007183,0.00071831,0.00071817,0.00071801,0.00068468,0.00068458,0.00068435,0.00068436,0.00068432,0.00068424,0.00065213,0.00062078,0.00059184,0.00059139,0.00058651,0.00056407,0.00056363,0.00056342,0.00053769,0.00053679,0.0005548,0.0005114,0.00048818,0.00046099,0.00042179,0.00042156,0.00042135,0.00041822,0.00038283,0.00037777,0.00034749,0.00033095,0.00030088,0.00032696,0.00030066,0.00030066,0.00026866,0.00021421,0.00016034,0.00013761,7.08E-05,6.43E-05,7.92E-06,3.89E-06,2.27E-07,1.32E-07,2.34E-08,1.05E-13,1.03E-17
70,0.90114,0.0010859,0.00092346,0.00092346,0.00092346,0.00092346,0.00092346,0.00092346,0.00092346,0.00092309,0.00092299,0.00092299,0.00092296,0.00092296,0.00092295,0.00092293,0.00092293,0.00092291,0.00092287,0.00092284,0.00092282,0.00092279,0.00092279,0.00092279,0.00092278,0.00092278,0.00092276,0.00092275,0.00092274,0.00092274,0.00092272,0.0009227,0.0009227,0.0009227,0.0009227,0.00088045,0.00088039,0.00088039,0.00088039,0.00088039,0.00088039,0.00088039,0.00088035,0.00088035,0.00088035,0.00088035,0.00088035,0.00088035,0.00087965,0.00087965,0.00087965,0.00087961,0.00087946,0.00087937,0.00087936,0.00087928,0.00087925,0.00087921,0.00087915,0.00087915,0.0008791,0.0008791,0.00087907,0.00087906,0.00083908,0.00083895,0.00083838,0.00083838,0.00083827,0.00083826,0.000838,0.00083801,0.00083801,0.00083794,0.00083787,0.00083781,0.0008377,0.00083757,0.00079928,0.00079871,0.00079871,0.00079839,0.00079839,0.00079826,0.00079817,0.00079818,0.00079811,0.00076081,0.00076036,0.00076023,0.00072472,0.00072467,0.00072467,0.00072453,0.00072438,0.00069073,0.00069065,0.00069041,0.00069043,0.00069039,0.00069028,0.00065791,0.00062629,0.00059708,0.00059663,0.00056907,0.00056863,0.00056842,0.00054241,0.00054197,0.00054155,0.00051594,0.00049251,0.00046932,0.00042603,0.00042553,0.0004253,0.00042508,0.00038648,0.0003862,0.00035056,0.00033389,0.00031963,0.00030352,0.00030333,0.00030333,0.00027666,0.0002273,0.00021611,0.00016176,0.00012717,7.15E-05,6.48E-05,7.99E-06,5.12E-06,1.92E-07,1.12E-07,3.08E-08,1.38E-13,1.35E-17
71,0.90101,0.00092884,0.00092884,0.00092884,0.00092884,0.00092884,0.00092884,0.00092884,0.0009285,0.00092841,0.00092841,0.00092837,0.00092837,0.00092836,0.00092835,0.00092834,0.00092832,0.00092828,0.00092825,0.00092823,0.0009282,0.0009282,0.0009282,0.00092819,0.00092819,0.00092817,0.00092816,0.00092815,0.00092815,0.00092813,0.00092811,0.00092811,0.00092811,0.00088559,0.00088555,0.00088555,0.00088555,0.00088555,0.00088555,0.00088555,0.00088551,0.00088551,0.00088551,0.00088551,0.00088551,0.00088551,0.00088481,0.00088481,0.00088481,0.00088477,0.00088462,0.00088452,0.00088451,0.00088443,0.00088441,0.00088436,0.0008843,0.0008843,0.00088426,0.00088425,0.00088422,0.00088422,0.000844,0.00084387,0.00084329,0.00084329,0.00084319,0.00084317,0.00084292,0.00084292,0.00084292,0.00084285,0.00084278,0.00084273,0.00084261,0.00084248,0.00080397,0.00080339,0.00080339,0.00080307,0.00080307,0.00080294,0.00080285,0.00080286,0.00080285,0.00080279,0.00076551,0.00076527,0.00076482,0.00076468,0.00072897,0.00072892,0.00072892,0.00072878,0.00072862,0.00069478,0.0006947,0.00069446,0.00069448,0.00069444,0.00069433,0.00066177,0.00062996,0.00060058,0.00060013,0.00057241,0.00057197,0.00057175,0.00054559,0.00054515,0.00054473,0.00051896,0.00049539,0.00047207,0.00042853,0.00042802,0.0004278,0.00042758,0.00038875,0.00038847,0.00035262,0.00033585,0.00032149,0.0003053,0.00030511,0.00030511,0.00027827,0.00022863,0.00021738,0.00016271,0.00012791,7.19E-05,6.52E-05,8.04E-06,3.61E-06,2.11E-07,1.13E-07,2.18E-08,9.78E-14,9.59E-18
72,0.90101,0.00092814,0.00092814,0.00092814,0.00092814,0.00092814,0.00092814,0.00092814,0.0009278,0.0009277,0.0009277,0.00092766,0.00092766,0.00092765,0.00092764,0.00092763,0.00092762,0.00092757,0.00092754,0.00092752,0.00092749,0.00092749,0.00092749,0.00092748,0.00092746,0.00092746,0.00092744,0.00092744,0.00092743,0.00092741,0.00092741,0.00092741,0.00092741,0.00088491,0.00088488,0.00088488,0.00088488,0.00088488,0.00088488,0.00088488,0.00088483,0.00088483,0.00088483,0.00088483,0.00088483,0.00088483,0.00088414,0.00088414,0.00088414,0.0008841,0.00088394,0.00088385,0.00088384,0.00088376,0.00088373,0.00088369,0.00088363,0.00088363,0.00088358,0.00088358,0.00088355,0.00088355,0.00084335,0.00084323,0.00084265,0.00084265,0.00084255,0.00084253,0.00084228,0.00084228,0.00084228,0.00084221,0.00084214,0.00084208,0.00084197,0.00084184,0.00083428,0.00080336,0.00080278,0.00080278,0.00080246,0.00080246,0.00080233,0.00080224,0.00080225,0.00080224,0.00080218,0.00076492,0.00076469,0.00076424,0.00072841,0.00072836,0.00072837,0.00072823,0.00072807,0.00069425,0.00069417,0.00069393,0.00069395,0.00069391,0.0006938,0.00066126,0.00062948,0.00060013,0.00059967,0.00057197,0.00057153,0.00057132,0.00054518,0.00054473,0.00054431,0.00051857,0.00049502,0.00047171,0.0004282,0.0004277,0.00042747,0.00042725,0.00038845,0.00038817,0.00035235,0.00033559,0.00032125,0.00030507,0.00030487,0.00030487,0.00027806,0.00022845,0.00021721,0.00016258,0.00012782,7.18E-05,7.11E-05,8.03E-06,3.61E-06,1.93E-07,1.13E-07,2.18E-08,1.06E-13,9.58E-18
73,0.9038,0.00097014,0.00096975,0.00092405,0.0009239,0.00088891,0.00088891,0.00088891,0.00088891,0.00088891,0.00088891,0.00088891,0.00088849,0.00088849,0.00088846,0.00088846,0.00088845,0.00088844,0.00088843,0.00088841,0.00088838,0.00088835,0.00088833,0.00088829,0.00088829,0.00088829,0.00088829,0.00088829,0.00088827,0.00088826,0.00088825,0.00088825,0.00088821,0.00088821,0.00088821,0.00088821,0.00088174,0.00088107,0.00088107,0.00084752,0.00084749,0.00084749,0.00084749,0.00084749,0.00084749,0.00084749,0.00084745,0.00084745,0.00084745,0.00084745,0.00084745,0.00084745,0.00084677,0.00084677,0.00084677,0.00084673,0.00084659,0.0008465,0.0008465,0.00084641,0.00084635,0.00084629,0.00084629,0.00084624,0.00084621,0.00084621,0.0008076,0.00080694,0.00080695,0.00080668,0.00080669,0.00080669,0.00080662,0.00080655,0.0008065,0.00080639,0.00080626,0.00076942,0.00076888,0.00076888,0.00076855,0.00076855,0.00076842,0.00076833,0.00076834,0.00076833,0.00076828,0.0007326,0.00073239,0.0007616,0.00073194,0.00073181,0.00069763,0.00069759,0.00069745,0.00069731,0.00066493,0.00066483,0.00066462,0.0006646,0.0006646,0.00066448,0.00063335,0.00060288,0.0005748,0.00057433,0.0005478,0.00054738,0.00054717,0.00052214,0.00052171,0.00052131,0.00049665,0.00051755,0.00045178,0.00041011,0.00040964,0.00040941,0.00040919,0.00040613,0.00037177,0.00033746,0.00032141,0.00030773,0.00031896,0.00029199,0.00029199,0.0002906,0.00021882,0.00017,0.00012242,0.00010736,6.24E-05,7.70E-06,4.12E-06,2.63E-07,1.08E-07,3.55E-08,3.01E-13,2.70E-17
74,0.90101,0.00096417,0.00096406,0.00092734,0.00092734,0.00092734,0.00092734,0.00092734,0.00092734,0.00092734,0.000927,0.0009269,0.0009269,0.00092687,0.00092687,0.00092686,0.00092684,0.00092683,0.00092682,0.00092675,0.00092672,0.00092669,0.00092669,0.00092669,0.00092669,0.00092668,0.00092666,0.00092666,0.00092664,0.00092664,0.00092663,0.00092661,0.00092661,0.00092661,0.00092661,0.00088415,0.00088412,0.00088412,0.00088412,0.00088412,0.00088412,0.00088412,0.00088407,0.00088407,0.00088407,0.00088407,0.00088407,0.00088407,0.00088337,0.00088337,0.00088337,0.00088333,0.00088318,0.00088309,0.000883,0.00088293,0.00088287,0.00088287,0.00088282,0.00088282,0.00088279,0.00088279,0.00084263,0.0008425,0.00084193,0.00084193,0.00084182,0.0008418,0.00084155,0.00084156,0.00084156,0.00084149,0.00084141,0.00084136,0.00084125,0.00084111,0.00080266,0.00080209,0.00080209,0.00080177,0.00080177,0.00080164,0.00080155,0.00080156,0.00080155,0.00080149,0.00076426,0.00076403,0.00076358,0.00076344,0.00072778,0.00072774,0.00072774,0.0007276,0.00072744,0.00069365,0.00069357,0.00069333,0.00069335,0.00069331,0.0006932,0.00066069,0.00062894,0.00059961,0.00059915,0.00057148,0.00057104,0.00057082,0.00054471,0.00054426,0.00054384,0.00051812,0.00049459,0.00047131,0.00042783,0.00042733,0.0004271,0.00042688,0.00038812,0.00038784,0.00035205,0.0003353,0.00032097,0.00030481,0.00030461,0.00030461,0.00027782,0.00022826,0.00021702,0.00016244,0.00012771,7.18E-05,6.51E-05,8.03E-06,3.61E-06,1.93E-07,1.12E-07,2.18E-08,9.76E-14,9.57E-18
75,0.90104,0.0010414,0.0010414,0.0010414,0.0010414,0.0010414,0.00099254,0.00099243,0.00094551,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091552,0.00091538,0.00091541,0.00091541,0.00091538,0.00091538,0.00091537,0.00091535,0.00091533,0.00091529,0.00091526,0.00091524,0.00091521,0.00091521,0.00091521,0.0009152,0.0009152,0.00091518,0.00091517,0.00091516,0.00091516,0.00091514,0.00091513,0.00091513,0.00091513,0.00091513,0.00087319,0.00087316,0.00087316,0.00087316,0.00087316,0.00087316,0.00087316,0.00087243,0.00087243,0.00087243,0.00087239,0.00087224,0.00087215,0.00087214,0.00087206,0.00087203,0.00087199,0.00087193,0.00087193,0.00087188,0.00087188,0.00087185,0.00087185,0.00083151,0.00083151,0.00083142,0.00083137,0.00083112,0.00083113,0.00083113,0.00083106,0.00083099,0.00083093,0.00083082,0.00083069,0.00079215,0.00079215,0.00079183,0.00079183,0.00079171,0.00079161,0.00079162,0.00079161,0.00079156,0.00075479,0.00075456,0.00075412,0.00075398,0.00071877,0.00071873,0.00071872,0.00071858,0.00071843,0.00068505,0.00068498,0.00068474,0.00068476,0.00068472,0.00068461,0.0006525,0.00062114,0.00059218,0.00059173,0.0005644,0.00056396,0.00056375,0.00053796,0.00053752,0.0005371,0.0005117,0.00048847,0.00046547,0.00042253,0.00042203,0.00042181,0.00042159,0.00038331,0.00038303,0.00034768,0.00033115,0.00031699,0.00030103,0.00030084,0.00030084,0.00027438,0.00022543,0.00021434,0.00016043,0.00012612,7.09E-05,6.43E-05,7.93E-06,3.56E-06,1.90E-07,1.11E-07,2.15E-08,9.64E-14,9.45E-18
76,0.90104,0.0010414,0.0010414,0.0010414,0.0010414,0.0010414,0.00099254,0.00099243,0.00094551,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091584,0.00091552,0.00091538,0.00091541,0.00091541,0.00091538,0.00091538,0.00091537,0.00091535,0.00091533,0.00091529,0.00091526,0.00091524,0.00091521,0.00091521,0.00091521,0.0009152,0.0009152,0.00091518,0.00091517,0.00091516,0.00091516,0.00091514,0.00091513,0.00091513,0.00091513,0.00091513,0.00087319,0.00087316,0.00087316,0.00087316,0.00087316,0.00087316,0.00087316,0.00087243,0.00087243,0.00087243,0.00087239,0.00087224,0.00087215,0.00087214,0.00087206,0.00087203,0.00087199,0.00087193,0.00087193,0.00087188,0.00087188,0.00087185,0.00087185,0.00083151,0.00083151,0.00083142,0.00083137,0.00083112,0.00083113,0.00083113,0.00083106,0.00083099,0.00083093,0.00083082,0.00083069,0.00079215,0.00079215,0.00079183,0.00079183,0.00079171,0.00079161,0.00079162,0.00079161,0.00079156,0.00075479,0.00075456,0.00075412,0.00075398,0.00071877,0.00071873,0.00071872,0.00071858,0.00071843,0.00068505,0.00068498,0.00068474,0.00068476,0.00068472,0.00068461,0.0006525,0.00062114,0.00059218,0.00059173,0.0005644,0.00056396,0.00056375,0.00053796,0.00053752,0.0005371,0.0005117,0.00048847,0.00046547,0.00042253,0.00042203,0.00042181,0.00042159,0.00038331,0.00038303,0.00034768,0.00033115,0.00031699,0.00030103,0.00030084,0.00030084,0.00027438,0.00022543,0.00021434,0.00016043,0.00012612,7.09E-05,6.43E-05,7.93E-06,3.56E-06,1.90E-07,1.11E-07,2.15E-08,9.64E-14,9.45E-18
77,0.90146,0.0012831,0.00091498,0.00091498,0.00091498,0.00091498,0.00091498,0.00091498,0.00091498,0.00091466,0.00091455,0.00091455,0.00091452,0.00091452,0.00091451,0.00091449,0.00091449,0.00091447,0.00091443,0.00091441,0.00091438,0.00091435,0.00091435,0.00091435,0.00091435,0.00091434,0.00091432,0.00091432,0.00091431,0.0009143,0.00091429,0.00091427,0.00091427,0.00091427,0.00091427,0.00087237,0.00087234,0.00087234,0.00087234,0.00087234,0.00087234,0.00087234,0.0008723,0.0008723,0.0008723,0.0008723,0.0008723,0.0008723,0.00087161,0.00087161,0.00087161,0.00087157,0.00087142,0.00087133,0.00087133,0.00087124,0.00087122,0.00087117,0.00087111,0.00087111,0.00087106,0.00087106,0.00087103,0.00087103,0.00083141,0.00083128,0.00083072,0.00083072,0.00083061,0.00083059,0.00083034,0.00083035,0.00083035,0.00083028,0.00083021,0.00083015,0.00083004,0.00082991,0.00079197,0.0007914,0.0007914,0.00079109,0.00079109,0.00079096,0.00079087,0.00079088,0.00079087,0.00079082,0.00075408,0.00075386,0.00075341,0.00075327,0.00071809,0.00071805,0.00071805,0.00071791,0.00071775,0.00068441,0.00068433,0.00068412,0.0006841,0.00068397,0.00065189,0.00062056,0.00059117,0.00056387,0.00056343,0.00056322,0.00053745,0.00053701,0.0005366,0.00051122,0.00048801,0.00046503,0.00042214,0.00042164,0.00042141,0.0004212,0.00038295,0.00038267,0.00034736,0.00033084,0.00031669,0.00030076,0.00030055,0.00030055,0.00027412,0.00022522,0.00021414,0.00016029,0.00012601,0.00017507,6.42E-05,7.92E-06,3.56E-06,1.90E-07,1.11E-07,4.01E-08,2.35E-13,1.76E-17
78,0.90101,0.00092816,0.00092816,0.00092816,0.00092816,0.00092816,0.00092816,0.00092816,0.00092782,0.00092772,0.00092772,0.00092769,0.00092769,0.00092768,0.00092766,0.00092766,0.00092764,0.00092759,0.00092756,0.00092755,0.00092751,0.00092751,0.00092751,0.00092751,0.00092749,0.00092748,0.00092746,0.00092746,0.00092745,0.00092743,0.00092743,0.00092743,0.00092743,0.00088493,0.0008849,0.0008849,0.0008849,0.0008849,0.0008849,0.0008849,0.00088485,0.00088485,0.00088485,0.00088485,0.00088485,0.00088485,0.00088416,0.00088416,0.00088416,0.00088412,0.00088396,0.00088388,0.00088386,0.00088378,0.00088375,0.00088371,0.00088365,0.00088365,0.00088361,0.0008836,0.00088357,0.00088357,0.00084337,0.00084324,0.00084267,0.00084267,0.00084257,0.00084255,0.0008423,0.0008423,0.0008423,0.00084223,0.00084216,0.0008421,0.00084199,0.00084186,0.00080337,0.0008028,0.0008028,0.00080248,0.00080248,0.00080235,0.00080226,0.00080226,0.00080225,0.0008022,0.00076494,0.00076471,0.00076426,0.00076412,0.00072843,0.00072838,0.00072838,0.00072824,0.00072808,0.00069427,0.00069418,0.00069394,0.00069396,0.00069393,0.00069381,0.00066128,0.00062949,0.00060015,0.00059968,0.00057199,0.00057154,0.00057133,0.00054519,0.00054474,0.00054433,0.00051858,0.00049503,0.00047173,0.00046696,0.00042821,0.00042748,0.00042726,0.00038847,0.00038818,0.00035236,0.0003356,0.00032125,0.00033305,0.00030488,0.00030488,0.00027807,0.00022846,0.00021722,0.00016259,0.00012782,7.84E-05,6.52E-05,8.04E-06,3.61E-06,2.11E-07,1.13E-07,2.38E-08,1.06E-13,1.04E-17
79,0.90105,0.0010111,0.00092667,0.00092667,0.00092667,0.00092667,0.00092667,0.00092667,0.00092667,0.00092633,0.00092623,0.00092623,0.0009262,0.0009262,0.00092619,0.00092617,0.00092617,0.00092616,0.00092611,0.00092608,0.00092606,0.00092603,0.00092603,0.00092602,0.00092601,0.000926,0.00092599,0.00092598,0.00092598,0.00092596,0.00092594,0.00092594,0.00092594,0.00092594,0.00088351,0.00088348,0.00088348,0.00088348,0.00088348,0.00088348,0.00088348,0.00088344,0.00088344,0.00088344,0.00088344,0.00088344,0.00088344,0.00088274,0.00088274,0.00088274,0.0008827,0.00088255,0.00088245,0.00088245,0.00088237,0.00088234,0.00088223,0.00088223,0.00088219,0.00088218,0.00088215,0.00088215,0.00084202,0.00084189,0.00084132,0.00084132,0.00084122,0.0008412,0.00084096,0.00084095,0.00084095,0.00084089,0.00084083,0.00084075,0.00084064,0.00084051,0.00080209,0.00080151,0.00080151,0.00080119,0.00080119,0.00080106,0.00080097,0.00080098,0.00080097,0.00080092,0.00076372,0.00076348,0.00076303,0.00076289,0.00075667,0.00072726,0.00072721,0.00072722,0.00072708,0.00072692,0.00069315,0.00069284,0.00069285,0.00069281,0.0006927,0.00066022,0.00062849,0.00059918,0.00059872,0.00057107,0.00057063,0.00057041,0.00054432,0.00054387,0.00054345,0.00051775,0.00049423,0.00047097,0.00042752,0.00042702,0.00042679,0.00042657,0.00038784,0.00038756,0.0003518,0.00033506,0.00032074,0.00030459,0.00030439,0.00030439,0.00027762,0.00022809,0.00021687,0.00016233,0.00012761,7.17E-05,6.51E-05,8.02E-06,3.61E-06,2.10E-07,1.34E-07,2.17E-08,9.75E-14,9.56E-18
80,0.90109,0.0010914,0.00092204,0.00092204,0.00092204,0.00092204,0.00092204,0.00092204,0.00092204,0.0009217,0.0009216,0.0009216,0.00092157,0.00092157,0.00092156,0.00092154,0.00092154,0.00092152,0.00092148,0.00092145,0.00092143,0.0009214,0.0009214,0.0009214,0.00092139,0.00092138,0.00092137,0.00092136,0.00092135,0.00092135,0.00092133,0.00092131,0.00092131,0.00092131,0.00092131,0.0008995,0.0008791,0.00087906,0.00087906,0.00087906,0.00087906,0.00087906,0.00087906,0.00087902,0.00087902,0.00087902,0.00087902,0.00087902,0.00087902,0.00087833,0.00087833,0.00087833,0.00087829,0.00087813,0.00087804,0.00087803,0.00087795,0.00087793,0.00087788,0.00087782,0.00087782,0.00087778,0.00087777,0.00087774,0.00087774,0.00083781,0.00083768,0.00083712,0.00083712,0.00083701,0.00083699,0.00083674,0.00083668,0.00083661,0.00083655,0.00083644,0.00083631,0.00079808,0.0007975,0.0007975,0.00079719,0.00079719,0.00079706,0.00079697,0.00079697,0.00079697,0.00079692,0.0007599,0.00075967,0.00075922,0.00075908,0.00072362,0.00072358,0.00072358,0.00072344,0.00072328,0.00068961,0.00068937,0.00068939,0.00068935,0.00068924,0.00065692,0.00062534,0.00059618,0.00059573,0.00056822,0.00056777,0.00056756,0.00054159,0.00054115,0.00054074,0.00051516,0.00049176,0.00046862,0.00042539,0.00042489,0.00042466,0.00042444,0.00038594,0.00038563,0.00041756,0.00036399,0.00031914,0.0003031,0.00030287,0.00030287,0.00027623,0.00022698,0.00021578,0.00016152,0.00012698,7.13E-05,6.47E-05,7.98E-06,3.59E-06,1.92E-07,1.12E-07,2.81E-08,1.06E-13,1.13E-17
81,0.9011,0.00092645,0.00092645,0.00092645,0.00092645,0.00092645,0.00092645,0.00092645,0.00092611,0.00092601,0.00092601,0.00092598,0.00092598,0.00092597,0.00092595,0.00092594,0.00092593,0.00092588,0.00092585,0.00092583,0.0009258,0.0009258,0.0009258,0.0009258,0.00092579,0.00092577,0.00092577,0.00092575,0.00092575,0.00092574,0.00092572,0.00092572,0.00092572,0.00092572,0.00088331,0.00088328,0.00088328,0.00088328,0.00088328,0.00088328,0.00088328,0.00088322,0.00088322,0.00088322,0.00088322,0.00088322,0.00088322,0.00088253,0.00088253,0.00088253,0.00088249,0.00088233,0.00088224,0.00088223,0.00088215,0.00088212,0.00088208,0.00088202,0.00088202,0.00088197,0.00088197,0.00088194,0.00088194,0.00084182,0.00084169,0.00084112,0.00084112,0.00084101,0.00084099,0.00084075,0.00084075,0.00084075,0.00084068,0.00084061,0.00084055,0.00084044,0.00080189,0.00080132,0.00080132,0.000801,0.000801,0.00080087,0.00080078,0.00080079,0.00080078,0.00080072,0.00076353,0.0007633,0.00076285,0.00076271,0.00072709,0.00072704,0.00072704,0.0007269,0.00072674,0.00069299,0.00069291,0.00069267,0.00069269,0.00069264,0.00069254,0.00066006,0.00062833,0.00059904,0.00059858,0.00057093,0.00057049,0.00057028,0.00054419,0.00054375,0.00054332,0.00051762,0.00049411,0.00047086,0.00042742,0.00042692,0.00042669,0.00042647,0.00038774,0.00038747,0.00038399,0.00035002,0.00033498,0.00030452,0.00030432,0.00030432,0.00030295,0.00022804,0.00021682,0.00016229,0.00012758,7.17E-05,6.50E-05,8.02E-06,3.60E-06,1.93E-07,1.23E-07,2.17E-08,1.06E-13,1.04E-17
82,0.90119,0.0010075,0.00095995,0.00092327,0.00092327,0.00092327,0.00092327,0.00092327,0.00092327,0.00092327,0.00092294,0.00092284,0.00092284,0.00092281,0.00092281,0.00092278,0.00092277,0.00092276,0.00092271,0.00092268,0.00092266,0.00092263,0.00092263,0.00092263,0.00092263,0.00092262,0.0009226,0.0009226,0.00092258,0.00092258,0.00092257,0.00092255,0.00092255,0.00092255,0.00092255,0.00088028,0.00088024,0.00088024,0.00088024,0.00088024,0.00088024,0.00088024,0.0008802,0.0008802,0.0008802,0.0008802,0.0008802,0.0008802,0.0008795,0.0008795,0.0008795,0.00087946,0.00087931,0.00087921,0.00087913,0.0008791,0.00087906,0.000879,0.000879,0.00087896,0.00087895,0.00087892,0.00087892,0.00083894,0.00083881,0.00083824,0.00083824,0.00083813,0.00083812,0.00083786,0.00083787,0.00083787,0.0008378,0.00083773,0.00083767,0.00083756,0.00083743,0.00079915,0.00079857,0.00079857,0.00079826,0.00079826,0.00079813,0.00079804,0.00079804,0.00079803,0.00079798,0.00076092,0.00076069,0.0007601,0.0007246,0.00072455,0.00072455,0.00072442,0.00072425,0.00069061,0.00069053,0.00069029,0.00069031,0.00069027,0.00069016,0.0006578,0.00062618,0.00062074,0.00059698,0.00059653,0.00056898,0.00056832,0.00054232,0.00054188,0.00054146,0.00051585,0.00049242,0.00046924,0.00046427,0.00042596,0.00042546,0.00042501,0.00038642,0.00038614,0.00035051,0.00033383,0.00031956,0.00030347,0.00030328,0.00030328,0.0002766,0.00022726,0.00021607,0.00016173,0.00012715,7.14E-05,6.48E-05,7.99E-06,3.59E-06,1.92E-07,1.12E-07,2.17E-08,1.06E-13,9.53E-18
83,0.90113,0.0011327,0.0010866,0.00099396,0.00099396,0.0009178,0.0009178,0.0009178,0.0009178,0.0009178,0.0009178,0.0009178,0.00091749,0.00091737,0.00091737,0.00091733,0.00091733,0.00091732,0.00091731,0.0009173,0.00091728,0.00091724,0.00091721,0.00091719,0.00091716,0.00091716,0.00091716,0.00091715,0.00091715,0.00091713,0.00091713,0.00091711,0.00091711,0.0009171,0.00091708,0.00091708,0.00091708,0.00091708,0.00087506,0.00087502,0.00087502,0.00087502,0.00087502,0.00087502,0.00087502,0.00087498,0.00087498,0.00087498,0.00087498,0.00087498,0.00087498,0.00087429,0.00087429,0.00087429,0.00087425,0.0008741,0.00087401,0.000874,0.00087392,0.00087389,0.00087385,0.00087379,0.00087379,0.00087374,0.00087374,0.00087371,0.0008737,0.00083399,0.00083383,0.00083316,0.00083289,0.0008329,0.0008329,0.00083283,0.00083276,0.0008327,0.00083259,0.00083246,0.00079441,0.00079352,0.00079352,0.0007934,0.0007933,0.00079331,0.0007933,0.00079325,0.0007564,0.00075618,0.00075573,0.00075559,0.0007203,0.00072028,0.00072025,0.00072012,0.00071996,0.00068652,0.00068644,0.0006862,0.00068622,0.00068618,0.00068607,0.0006539,0.00062247,0.00059344,0.00059299,0.0005656,0.00056516,0.00056495,0.0005391,0.00053867,0.00053825,0.00051279,0.00048952,0.00046646,0.00042343,0.00042293,0.00042271,0.00042249,0.00038413,0.00038385,0.00034843,0.00033185,0.00031767,0.00030168,0.00030148,0.00030148,0.00027496,0.0002466,0.0002148,0.00016078,0.00012639,7.10E-05,6.44E-05,7.95E-06,3.57E-06,1.91E-07,1.11E-07,2.15E-08,9.66E-14,1.34E-17
