,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
23,0.902002432,0.001667043,0.001667043,0.001667043,0.00166688,0.00166688,0.001665674,0.001665688,0.001664978,0.001664978,0.001664978,0.001664345,0.001664033,0.001664038,0.001664093,0.001663537,0.001663416,0.001663266,0.001663228,0.001663242,0.001663109,0.001663076,0.001663089,0.001662825,0.001662761,0.001662683,0.001662594,0.00166253,0.001510491,0.001509223,0.001506748,0.001506933,0.00150362,0.001503457,0.001502983,0.001364615,0.00136241,0.001362493,0.001362614,0.001361815,0.001361263,0.001360883,0.0013609,0.001359288,0.00135869,0.00123401,0.001231246,0.00122921,0.001227793,0.001119774,0.0011124,0.001091225,0.001005874,0.000913518,0.000912177,0.000911225,0.00091059,0.000908121,0.000825709,0.000824976,0.000823759,0.000823462,0.000818811,0.000745583,0.000742258,0.000679949,0.000673338,0.00067199,0.000609414,0.000608812,0.00060541,0.000551573,0.000497427,0.000497206,0.000496931,0.000450764,0.000449898,0.000407406,0.000368516,0.000368136,0.000367383,0.000223449,0.00018262,0.000217938,0.000150357,0.000135511,8.20E-05,5.02E-05,5.01E-05,2.80E-05,2.28E-05,1.55E-05,1.40E-05,1.15E-05,2.23E-06
24,0.961907934,0.00052694,0.00052694,0.000526876,0.000526346,0.00052602,0.000525711,0.000525637,0.000440757,0.000440757,0.000440757,0.000572059,0.000439592,0.000439592,0.000439592,0.000440003,0.000439816,0.000439435,0.000439455,0.00043942,0.000439069,0.000439056,0.000439214,0.00043932,0.000439007,0.000439216,0.000438961,0.000439226,0.00043892,0.000438868,0.000477936,0.000477633,0.000476692,0.000623651,0.000475275,0.000518423,0.000397134,0.000397099,0.00051701,0.000516769,0.000431804,0.000431199,0.000430252,0.000360642,0.00046924,0.000359047,0.000561823,0.000358725,0.000468264,0.00061511,0.000426268,0.000388593,0.000382088,0.000503873,0.000418488,0.000417466,0.000551855,0.000415824,0.000288787,0.000456264,0.00037701,0.000239634,0.000313099,0.000375653,0.00034144,0.000258683,0.000283309,0.000308506,0.000371628,0.000231609,0.000193679,0.000447181,0.000160137,0.000595344,0.000596008,0.00080018,0.000275674,0.000365518,0.000400478,0.000536396,0.000536357,0.000169117,0.000102924,0.000218401,0.000178535,0.00048225,0.000196606,0.000323665,0.000196507,0.00019704,0.000161574,0.000446926,0.000200382,8.09E-05,2.99E-05
25,0.90256593,0.001632602,0.001632602,0.001632602,0.001632402,0.001632402,0.001631352,0.001631233,0.001630476,0.001630476,0.001630476,0.001629912,0.00162965,0.001629655,0.001629619,0.001629107,0.001629048,0.001628847,0.001628762,0.001628776,0.001628655,0.001628654,0.001628659,0.001628489,0.001628322,0.001628367,0.001628232,0.00162817,0.001628079,0.001605656,0.001479342,0.001478048,0.001475832,0.001475692,0.001472511,0.001472333,0.001471904,0.001336406,0.001334611,0.00133444,0.001333741,0.001333188,0.0013327,0.001332779,0.001331132,0.001330535,0.001208724,0.001205864,0.001203828,0.001096961,0.001089525,0.000985154,0.000972221,0.000894802,0.000893476,0.000892615,0.000891895,0.000889463,0.000887819,0.000808193,0.000806887,0.00080661,0.000801776,0.000730511,0.000727085,0.000666143,0.000659447,0.000658268,0.000596925,0.000596322,0.000592892,0.000540372,0.000585718,0.000487078,0.000698712,0.000486892,0.000441685,0.000440727,0.000433326,0.000432636,0.000361028,0.000218981,0.000214895,0.000311396,0.000176685,0.000159356,8.04E-05,5.90E-05,5.89E-05,2.75E-05,2.68E-05,2.18E-05,2.37E-05,1.35E-05,3.18E-06
26,0.902260586,0.001894087,0.001894087,0.001865545,0.001715989,0.001714648,0.001712069,0.001574886,0.001574886,0.001574886,0.001573452,0.001573066,0.001572449,0.001572449,0.001572449,0.001572099,0.00157166,0.001571674,0.00157166,0.00157115,0.001570923,0.001570852,0.001570742,0.001570781,0.001570755,0.001570688,0.001570613,0.001570441,0.001570318,0.001570362,0.001570292,0.001570133,0.001570084,0.001423144,0.001420079,0.00141986,0.001419412,0.001401851,0.001398931,0.001287392,0.001287275,0.001287341,0.001286711,0.001285636,0.001285227,0.001283821,0.001283139,0.00127179,0.001161,0.001159551,0.001050939,0.001037358,0.001036066,0.00103509,0.001031604,0.000950014,0.000937726,0.00093717,0.000935371,0.000859962,0.00085615,0.000928826,0.000846594,0.000921826,0.000777824,0.000773249,0.000701347,0.000634907,0.00069213,0.000575008,0.000571742,0.000521534,0.000616544,0.000470013,0.000469929,0.000469809,0.000425298,0.000385143,0.000348274,0.000347881,0.000347315,0.000211104,0.000172731,0.000171276,0.000205038,0.000128055,9.31E-05,6.85E-05,6.84E-05,2.65E-05,2.59E-05,1.75E-05,1.90E-05,1.56E-05,1.77E-06
27,0.943956045,0.000765919,0.000763272,0.000763363,0.000763223,0.000762984,0.000833138,0.000639658,0.000639658,0.000639658,0.000828615,0.000639682,0.000639682,0.000639218,0.000638465,0.000638465,0.000638465,0.000638838,0.000638453,0.000638217,0.000638682,0.000638188,0.000637842,0.000637749,0.000637961,0.000637643,0.000637979,0.000637577,0.000637552,0.000637518,0.000637442,0.000691758,0.000689413,0.000580168,0.000579571,0.000752177,0.000752508,0.000576413,0.000625973,0.000625201,0.000624027,0.000524297,0.00068009,0.000523728,0.00052367,0.000522415,0.000521373,0.000565832,0.00073854,0.000471972,0.000471728,0.000432014,0.000670443,0.000732288,0.001921364,0.000735348,0.000502594,0.000801956,0.000502287,0.000500813,0.000547402,0.000455942,0.000348059,0.000454053,0.000543241,0.000375284,0.000792352,0.000494155,0.000343443,0.000446376,0.000335919,0.000487369,0.001051724,0.000442499,0.00115986,0.000482598,0.000331751,0.001415746,0.001414582,0.000248728,0.000225226,0.000524952,0.001562511,0.000316261,0.000259066,0.00031508,0.000944928,0.000210397,0.000105124,7.15E-05,5.82E-05,7.08E-05,0.000116894,7.83E-05,8.61E-06
28,0.906921303,0.001645494,0.001642383,0.001642226,0.001620844,0.0014899,0.001370193,0.001370193,0.001370193,0.001370031,0.001370031,0.001368957,0.001367964,0.001367964,0.001367964,0.001367954,0.001367603,0.001367616,0.001367358,0.00136712,0.001366814,0.001366999,0.001366599,0.001366608,0.001366444,0.001366366,0.001366283,0.001366194,0.001366091,0.001366044,0.001365952,0.001242053,0.001240962,0.001345154,0.001238736,0.001345372,0.001235796,0.001235335,0.001234929,0.001342168,0.001122071,0.001218205,0.001120235,0.00112004,0.001119715,0.001118572,0.001215832,0.001116975,0.001105364,0.001010017,0.001009233,0.00131132,0.001901207,0.00091504,0.001085742,0.000995494,0.00118513,0.000900558,0.000899629,0.000894869,0.00074673,0.000814988,0.000972648,0.00068028,0.000886024,0.000677663,0.000672865,0.000733621,0.000800449,0.001055612,0.00066487,0.000723967,0.000545173,0.000863841,0.000492182,0.000491653,0.000645877,0.000371375,0.000484109,0.000640673,0.000303004,0.000846166,0.000261544,0.00031516,0.000214908,0.000511852,9.76E-05,8.67E-05,7.17E-05,0.000230692,2.72E-05,4.72E-05,1.99E-05,1.97E-05,2.66E-06
29,0.902075418,0.001899619,0.001899619,0.001899619,0.001899433,0.001899433,0.001719521,0.001716897,0.001577772,0.001577443,0.001576587,0.00157677,0.00157677,0.00157677,0.001575995,0.001575932,0.001575932,0.001575564,0.00157535,0.001575216,0.001575197,0.001575093,0.001575126,0.001575002,0.001574982,0.001574811,0.001574686,0.001574731,0.001574626,0.001574502,0.001574452,0.001554581,0.001551721,0.001536853,0.001427101,0.001424094,0.001423807,0.001423358,0.001405605,0.001290707,0.001290769,0.001290627,0.001289183,0.001289233,0.001288802,0.001287347,0.001286709,0.001253843,0.001166607,0.001164089,0.001162838,0.001053941,0.001038864,0.000952615,0.000940353,0.000863628,0.000862352,0.000860204,0.000858471,0.000931569,0.000782389,0.000780414,0.000779903,0.000775357,0.000706603,0.000836461,0.0007668,0.000703207,0.00063666,0.000576567,0.000628079,0.000573333,0.000471242,0.000471412,0.000471217,0.000513103,0.000426641,0.000463629,0.000349253,0.000348829,0.00034812,0.000211687,0.000173087,0.000171726,0.000205596,0.000128382,7.77E-05,5.71E-05,4.76E-05,2.66E-05,2.17E-05,1.76E-05,1.58E-05,1.56E-05,1.77E-06
30,0.90317348,0.002183609,0.001830697,0.00182894,0.00165838,0.001523511,0.001523511,0.001523511,0.001523444,0.001523444,0.001521826,0.001521091,0.001521091,0.001521091,0.001520861,0.001520454,0.001520461,0.001519805,0.001519764,0.001519638,0.001519555,0.001519493,0.001519504,0.001519513,0.00151947,0.0015192,0.001519091,0.001519123,0.0015191,0.001518902,0.001518854,0.001499534,0.001497305,0.001496182,0.00149566,0.001381039,0.001377214,0.001376862,0.001373845,0.001373589,0.001373161,0.001353164,0.001245273,0.00124388,0.001243419,0.001241974,0.00124129,0.001230359,0.001128445,0.001222447,0.001123066,0.001122003,0.001003483,0.001192711,0.001092421,0.001002136,0.000919214,0.000907208,0.000832156,0.00083005,0.001077017,0.000828476,0.000898538,0.000753299,0.000752777,0.000748148,0.000678689,0.000614396,0.000557593,0.000556541,0.000553158,0.000504929,0.000720402,0.000546289,0.000546215,0.000454813,0.000411745,0.000539002,0.000404522,0.000404051,0.000403453,0.000204466,0.000200518,0.00016579,0.000198454,0.000178802,0.000158314,7.99E-05,8.00E-05,3.68E-05,3.62E-05,2.95E-05,2.21E-05,2.19E-05,3.58E-06
31,0.902317595,0.001919366,0.001759678,0.001615555,0.001615555,0.001615555,0.001615509,0.001615509,0.001614201,0.001614022,0.001613389,0.001613389,0.001613389,0.001612816,0.001612586,0.00161256,0.00161258,0.001611935,0.001611822,0.001611744,0.001611575,0.001611639,0.001611652,0.001611531,0.001611504,0.001611329,0.001611193,0.001611248,0.001611143,0.001611013,0.001610962,0.001464147,0.00146032,0.001460196,0.001456989,0.001456829,0.00145637,0.001435808,0.001320657,0.001320439,0.001320742,0.001319889,0.001319073,0.001318688,0.001317215,0.001316546,0.001196309,0.001191228,0.001189697,0.001085806,0.001078084,0.001063188,0.001062202,0.001058876,0.00097472,0.000961433,0.000885677,0.000959978,0.000882352,0.000878415,0.000800546,0.000868771,0.000797987,0.000793356,0.000791492,0.000784818,0.000719478,0.000651293,0.000590861,0.00058996,0.000586628,0.000534759,0.000482134,0.000481934,0.000481786,0.000525119,0.000436115,0.000395011,0.000357205,0.000356823,0.00035624,0.000216559,0.000177143,0.000175683,0.000174872,0.000131361,0.000115033,8.47E-05,7.03E-05,2.72E-05,2.65E-05,1.80E-05,1.95E-05,1.33E-05,2.17E-06
32,0.902291697,0.00191987,0.00191808,0.001596699,0.001596699,0.001596699,0.0015966,0.0015966,0.001595233,0.001594485,0.001594485,0.001594485,0.00159413,0.001593644,0.001593753,0.00159313,0.001593091,0.001592883,0.001592809,0.001592822,0.001592704,0.001592763,0.001592665,0.001592504,0.001592379,0.001592423,0.001592351,0.001592191,0.001592141,0.001570087,0.001447053,0.001445992,0.001443291,0.001443247,0.001440084,0.001439861,0.001439413,0.001530845,0.001307512,0.001305111,0.001304564,0.001303815,0.001303684,0.001303374,0.001301836,0.001301183,0.001289499,0.001281877,0.001182343,0.001179594,0.001177194,0.001176091,0.001051842,0.000963413,0.001035301,0.00095096,0.000950468,0.000874117,0.000872234,0.000869786,0.000868271,0.000789241,0.000788947,0.000784114,0.000782505,0.000711138,0.000645496,0.000643904,0.000584023,0.000583253,0.000579839,0.000528865,0.000572769,0.000572661,0.000625498,0.000476386,0.000565191,0.00043135,0.000424041,0.000352825,0.000352123,0.00021418,0.000210048,0.000173711,0.000172892,0.000187519,9.44E-05,5.78E-05,5.77E-05,3.22E-05,2.62E-05,2.13E-05,1.60E-05,1.58E-05,2.14E-06
33,0.904779207,0.002217907,0.00185851,0.001547552,0.001547552,0.001547552,0.001547401,0.001547401,0.001546938,0.001546281,0.001545635,0.001545635,0.001545635,0.001545048,0.001544758,0.001544789,0.001544813,0.001544418,0.001544251,0.00154419,0.00154401,0.001544081,0.0015439,0.001543881,0.001543724,0.001543636,0.001543576,0.001543504,0.001543421,0.001543362,0.001520742,0.001402222,0.001401045,0.00140002,0.001398827,0.00139587,0.001395695,0.001395251,0.001266802,0.001264974,0.001264833,0.001264964,0.001264272,0.001264397,0.001263337,0.001261856,0.001145737,0.001143129,0.001141102,0.00113982,0.00103959,0.00103269,0.000934905,0.001017977,0.000848304,0.000846886,0.000846019,0.000843081,0.000920296,0.000841571,0.000766695,0.000766065,0.000764813,0.001201653,0.000760008,0.000692291,0.000631447,0.000689346,0.000750543,0.000625194,0.00056583,0.000512129,0.000462309,0.000461727,0.000461595,0.000418506,0.000417884,0.000725962,0.000378296,0.000411376,0.000341197,0.000439673,0.00016967,0.000202377,0.000139691,0.000219908,7.61E-05,4.67E-05,4.66E-05,5.46E-05,2.12E-05,1.44E-05,1.30E-05,1.07E-05,1.73E-06
34,0.90235513,0.001972699,0.00164208,0.00164208,0.00164208,0.001641919,0.001641919,0.001640732,0.00164082,0.001640046,0.001640046,0.001640046,0.001639423,0.001639115,0.00163912,0.001639174,0.001638639,0.001638507,0.001638372,0.001638322,0.001638205,0.001638202,0.001638186,0.001638008,0.001637925,0.001637862,0.001637785,0.001637686,0.001637635,0.001487872,0.001486623,0.001484495,0.001484197,0.001481106,0.001480944,0.001480476,0.001344181,0.00134211,0.001342,0.00134221,0.001341433,0.001340954,0.001340786,0.001340504,0.001338934,0.001215531,0.001212827,0.001210803,0.001209378,0.001103021,0.001095745,0.000990958,0.000899875,0.000898525,0.000897593,0.00089728,0.000894518,0.000892878,0.000813347,0.000812661,0.00081142,0.000811372,0.001048621,0.00080643,0.000734371,0.000731164,0.000669807,0.00066325,0.000662073,0.000721445,0.000600303,0.000543322,0.000490029,0.000489772,0.000489525,0.000444008,0.000443189,0.000401268,0.000436407,0.000362785,0.000361893,0.000264494,0.000179893,0.000178578,0.000148115,0.00013362,8.07E-05,4.95E-05,4.94E-05,3.31E-05,2.25E-05,1.52E-05,1.38E-05,1.13E-05,1.84E-06
35,0.901999196,0.001664072,0.001664072,0.001664072,0.001663909,0.001663909,0.001662706,0.001662719,0.001662011,0.001662011,0.001662011,0.001661379,0.001661067,0.001661072,0.001661127,0.001660562,0.001660451,0.001660291,0.001660264,0.001660145,0.001660101,0.001660125,0.001659945,0.001659861,0.001659797,0.00165972,0.00165962,0.001659567,0.001633066,0.001507799,0.001506533,0.001504062,0.001504248,0.001500941,0.001500777,0.001500304,0.001362183,0.001359973,0.001360065,0.001360185,0.001359388,0.001358837,0.001358457,0.001358509,0.001356866,0.001231793,0.001229044,0.001227019,0.001225575,0.001117779,0.001110418,0.001004081,0.00091189,0.000910545,0.000909601,0.000908991,0.000906497,0.000904824,0.000824226,0.000823506,0.000822286,0.000821978,0.00081723,0.000744183,0.000740925,0.000678737,0.000672106,0.000670806,0.000727416,0.000608324,0.000607842,0.00055059,0.000496537,0.000496316,0.000496042,0.000449954,0.000449093,0.000406629,0.000367906,0.000367484,0.000366723,0.000223091,0.000182282,0.000180928,0.000150085,0.000135274,8.18E-05,5.01E-05,5.01E-05,2.80E-05,2.28E-05,1.54E-05,1.39E-05,1.15E-05,1.86E-06
36,0.902317989,0.001943187,0.001758135,0.001615515,0.001615515,0.001615515,0.001615357,0.001615357,0.00161422,0.001613514,0.001613514,0.001613514,0.001612901,0.001612598,0.001612619,0.001612655,0.001612157,0.001612015,0.00161191,0.001611872,0.001611818,0.001611749,0.001611703,0.001611683,0.001611508,0.001611427,0.001611365,0.00161129,0.001611192,0.001611141,0.001588075,0.001463802,0.001462574,0.001460245,0.001457192,0.001457015,0.001456589,0.001322436,0.001320473,0.001320362,0.001320537,0.001319784,0.001318819,0.001317273,0.001316953,0.001195966,0.001193238,0.001191215,0.001189884,0.001281436,0.001173666,0.001085217,0.001078075,0.000885396,0.00088404,0.000960661,0.00088315,0.000880083,0.000878478,0.000800363,0.00079965,0.000798353,0.000793384,0.000722587,0.000856402,0.000719435,0.000659053,0.0006526,0.000651736,0.000706223,0.000590615,0.000534565,0.000579937,0.000481899,0.00048172,0.000436902,0.000436123,0.000517651,0.000517223,0.000394845,0.000356174,0.00031395,0.000177067,0.000175751,0.0001458,0.000190148,7.95E-05,4.87E-05,4.86E-05,3.92E-05,2.21E-05,1.50E-05,1.62E-05,1.11E-05,1.81E-06
37,0.903196353,0.0020119,0.001843206,0.001816991,0.001816649,0.001532439,0.001532439,0.001532439,0.001532285,0.001532285,0.001531288,0.001530536,0.001530536,0.001530536,0.001529955,0.001529742,0.001529672,0.001529722,0.001529283,0.001529209,0.001529104,0.001528979,0.001528927,0.001528988,0.001528818,0.0015288,0.001528634,0.001528556,0.001528498,0.00152843,0.001528334,0.001528285,0.001388528,0.001387367,0.001623657,0.001385301,0.001382321,0.001382161,0.001381844,0.001608927,0.001254436,0.001252758,0.001252758,0.001252689,0.001252054,0.001251004,0.001249533,0.001249433,0.00113475,0.00113198,0.001129956,0.001128846,0.001029487,0.001022746,0.000840095,0.000838692,0.000837907,0.000834921,0.001189819,0.000833447,0.00075973,0.00075887,0.000757533,0.000752584,0.000685771,0.000682875,0.000625346,0.000743755,0.000619211,0.00067019,0.000560277,0.000801366,0.00050717,0.000457302,0.00045719,0.000414647,0.00071799,0.000413921,0.000593716,0.00037474,0.000338166,0.000641273,0.000168155,0.000166919,0.000138494,0.000388025,7.55E-05,6.66E-05,4.62E-05,5.43E-05,2.10E-05,1.43E-05,1.54E-05,1.06E-05,1.72E-06
38,0.902000221,0.001665053,0.001665053,0.001665053,0.00166489,0.00166489,0.001663766,0.001663699,0.00166299,0.00166299,0.00166299,0.001662359,0.001662047,0.001662051,0.001662116,0.001661551,0.00166143,0.00166127,0.001661242,0.001661256,0.001661124,0.00166109,0.001660924,0.001660786,0.00166084,0.001660698,0.001660598,0.001660545,0.001508688,0.001507422,0.001504979,0.001505134,0.001501847,0.001501662,0.001501188,0.001362987,0.00136086,0.001360941,0.001361024,0.001360208,0.001359665,0.001359258,0.001359275,0.001357674,0.001357068,0.001337105,0.001232553,0.001229793,0.001227834,0.001226322,0.001118499,0.001004673,0.00091249,0.0009111,0.0009102,0.000909503,0.000907145,0.000905357,0.000824775,0.000824054,0.000822841,0.000822442,0.000817711,0.000744639,0.000741382,0.000679228,0.000672516,0.000671198,0.000608689,0.00060808,0.000604683,0.000551016,0.00049686,0.000496673,0.000496362,0.000450262,0.00044949,0.000406885,0.000441199,0.000368057,0.000367761,0.0002232,0.00021908,0.000181047,0.00015021,0.000135351,8.19E-05,5.02E-05,5.01E-05,2.80E-05,2.28E-05,1.55E-05,1.39E-05,1.37E-05,2.23E-06
39,0.903690445,0.001925919,0.001603755,0.001603755,0.001603755,0.001603617,0.001603617,0.001602414,0.00160242,0.001601736,0.001601736,0.001601736,0.001601128,0.001600905,0.00160086,0.001600932,0.001600345,0.001600259,0.001600091,0.001600053,0.001600066,0.00159999,0.001599944,0.001599919,0.001599985,0.001599611,0.001599529,0.001599432,0.001599381,0.001453194,0.001452017,0.001449697,0.001449567,0.001446516,0.001446354,0.001445898,0.001312925,0.001310887,0.00131074,0.001310903,0.001310182,0.001309566,0.001309292,0.001309209,0.001307698,0.001307083,0.001534047,0.001187217,0.001184621,0.00118252,0.001181206,0.001077359,0.001070166,0.000967701,0.000878938,0.00087764,0.00087686,0.000876006,0.00087364,0.000794414,0.000793748,0.000792542,0.000792339,0.000862498,0.00071413,0.000654289,0.00077887,0.00064651,0.000586325,0.000585706,0.000582412,0.000530723,0.000478554,0.000478389,0.000478145,0.000433749,0.000432881,0.000471044,0.000354609,0.000354189,0.000353468,0.000214976,0.000175728,0.000174454,0.000173455,0.000130389,9.48E-05,6.97E-05,4.84E-05,3.22E-05,2.63E-05,1.78E-05,1.61E-05,1.11E-05,8.23E-06
40,0.993098649,8.57E-05,8.57E-05,8.57E-05,8.57E-05,8.57E-05,0.00010244,8.57E-05,8.56E-05,0.000102409,0.000102416,0.000102364,8.55E-05,8.55E-05,8.55E-05,0.000102359,0.000102369,0.000102352,8.56E-05,8.56E-05,8.55E-05,8.55E-05,8.54E-05,8.54E-05,8.55E-05,8.54E-05,8.54E-05,8.54E-05,8.54E-05,7.77E-05,7.77E-05,9.28E-05,7.75E-05,7.73E-05,7.72E-05,7.72E-05,0.000100932,7.03E-05,8.40E-05,8.39E-05,7.01E-05,8.38E-05,8.38E-05,7.00E-05,6.99E-05,6.98E-05,9.14E-05,7.59E-05,0.000109728,6.33E-05,6.91E-05,6.86E-05,7.44E-05,6.77E-05,9.83E-05,4.71E-05,4.69E-05,0.000175316,5.61E-05,8.90E-05,6.11E-05,7.35E-05,6.10E-05,0.000192879,8.05E-05,4.21E-05,5.51E-05,8.79E-05,8.78E-05,4.51E-05,3.76E-05,3.11E-05,5.95E-05,5.37E-05,4.44E-05,5.36E-05,5.88E-05,5.88E-05,0.000116168,3.29E-05,3.97E-05,0.00010502,2.41E-05,6.34E-05,7.72E-05,4.26E-05,1.77E-05,4.25E-05,1.42E-05,3.16E-05,1.73E-05,1.74E-05,1.75E-05,4.35E-05,2.38E-05
41,0.903347151,0.001925071,0.001603114,0.001603114,0.001603114,0.001602946,0.001602946,0.001601744,0.001601832,0.001601073,0.001601073,0.001601073,0.001600465,0.00160033,0.001600223,0.001600329,0.001599726,0.001599626,0.001599465,0.00159939,0.001599403,0.00159932,0.001599304,0.001599257,0.001599218,0.001598941,0.001598867,0.001598793,0.001598719,0.001452605,0.001451486,0.001449224,0.001448956,0.001445909,0.001445755,0.001445299,0.001312414,0.001310514,0.00131031,0.001310402,0.001309635,0.001309079,0.001308785,0.00130875,0.001307204,0.001306559,0.001186842,0.001184212,0.001182031,0.001180856,0.001076994,0.001384965,0.001069709,0.000967382,0.000878637,0.000877345,0.000876644,0.00087585,0.00095226,0.0010396,0.000873279,0.000794165,0.000793492,0.000792301,0.0007139,0.0006541,0.000778517,0.000646375,0.000586112,0.000585693,0.000582241,0.000530564,0.000478404,0.000478229,0.000478039,0.000433655,0.000432719,0.000567557,0.000425776,0.000354108,0.000353314,0.00021499,0.000175713,0.000252738,0.000144672,0.000130433,7.90E-05,6.96E-05,4.84E-05,2.70E-05,2.20E-05,1.78E-05,1.34E-05,1.32E-05,6.75E-06
42,0.903744683,0.001779581,0.001779237,0.00175689,0.001613632,0.001482951,0.001482951,0.001482951,0.001482835,0.001482835,0.001482058,0.001481338,0.001480734,0.001480734,0.001480734,0.00148037,0.001480146,0.00147945,0.001479469,0.001479182,0.00147907,0.001479028,0.001478991,0.001478979,0.00147889,0.001478835,0.001478673,0.001478629,0.001478596,0.001478414,0.001478358,0.001459109,0.001457011,0.001456727,0.001455345,0.001453227,0.001344278,0.001340336,0.001340482,0.001337194,0.001336946,0.001336498,0.001319288,0.001316804,0.001211744,0.001210774,0.001210341,0.001208214,0.001418959,0.001197221,0.001093279,0.001092424,0.000990147,0.001168848,0.000976628,0.000975413,0.000894765,0.001062689,0.001060881,0.001060173,0.000810257,0.000882844,0.000808297,0.000875488,0.000874233,0.000793761,0.000867174,0.000718501,0.000542907,0.000542007,0.000589757,0.000538509,0.000929747,0.000700672,0.000531761,0.000531583,0.000443032,0.000481012,0.000473979,0.000327952,0.000327466,0.000199145,0.000283246,0.000193856,0.000160808,0.000174092,0.000127456,0.000113768,7.78E-05,2.99E-05,2.45E-05,2.88E-05,2.15E-05,2.58E-05,3.48E-06
43,0.902311475,0.001937474,0.001753033,0.001610822,0.001610822,0.001610822,0.00161069,0.00161069,0.001609595,0.001608817,0.001608817,0.001608817,0.001608206,0.001607961,0.001607906,0.001607971,0.001607475,0.001607333,0.00160721,0.001607125,0.001607139,0.001607046,0.001607019,0.001607024,0.001606817,0.001606718,0.001606736,0.001606628,0.001606502,0.001606451,0.001583029,0.001459583,0.001458352,0.001456031,0.001452978,0.001452808,0.001452426,0.001318654,0.001316643,0.001316723,0.001316714,0.001315965,0.001315012,0.001313448,0.001411614,0.001312933,0.001192565,0.0011898,0.001187836,0.001186468,0.001277605,0.001082153,0.001075063,0.000882925,0.000881505,0.000957763,0.00088067,0.000877649,0.000875906,0.000798186,0.000797451,0.000796152,0.000791078,0.000720549,0.000717408,0.000657232,0.000650763,0.000649898,0.000708312,0.000588922,0.000585312,0.00069709,0.000533111,0.000480623,0.000480335,0.000523267,0.000522462,0.000393743,0.000428308,0.000428081,0.000426766,0.000312865,0.000211967,0.000175246,0.000174281,0.000228763,7.93E-05,5.82E-05,4.85E-05,3.90E-05,2.21E-05,1.79E-05,1.94E-05,1.33E-05,2.16E-06
44,0.902004466,0.001668926,0.001668926,0.001668926,0.001668789,0.001668789,0.001667583,0.001667567,0.001666857,0.001666857,0.001666857,0.001666224,0.001665943,0.001665913,0.00166597,0.001665404,0.001665294,0.001665134,0.001665105,0.001665118,0.001664987,0.001664942,0.001664966,0.001664785,0.001664701,0.001664638,0.001664459,0.001664406,0.001512223,0.001510956,0.001508474,0.001508635,0.001505317,0.001505153,0.001504679,0.001366211,0.001363993,0.001364085,0.001364153,0.001363357,0.001362824,0.001362446,0.001362435,0.001360824,0.001360223,0.001235433,0.001232655,0.001230597,0.001229151,0.001121083,0.00111368,0.001007014,0.000914575,0.000913231,0.000912316,0.00091162,0.000909144,0.000907462,0.000826682,0.000825965,0.00082472,0.000824368,0.000819613,0.000746404,0.000743105,0.000680769,0.000674097,0.00067276,0.000610113,0.000609491,0.000606089,0.000552207,0.000498008,0.00049779,0.000497507,0.000542275,0.000450418,0.000407836,0.000368908,0.000368549,0.00036781,0.000223698,0.000182823,0.000181458,0.000150554,0.000135666,8.21E-05,6.03E-05,5.02E-05,2.81E-05,2.74E-05,1.85E-05,1.40E-05,1.15E-05,1.87E-06
45,0.902120226,0.001943918,0.001943918,0.001760915,0.001615514,0.001615514,0.001615514,0.00161413,0.001613911,0.001613188,0.001613188,0.001613188,0.001612846,0.001612305,0.001612277,0.00161234,0.001611916,0.001611675,0.001611527,0.001611531,0.001611428,0.001611505,0.001611388,0.00161139,0.001611183,0.001611056,0.001611101,0.001610992,0.001610867,0.001610816,0.001590794,0.001462771,0.00146013,0.001456953,0.001456692,0.001456231,0.001438481,0.001320494,0.00132042,0.001320392,0.001319826,0.001319018,0.00131883,0.001318632,0.001317047,0.001316437,0.001304784,0.001193247,0.001191063,0.001189708,0.001078096,0.001159739,0.001064368,0.000974687,0.000884222,0.000883316,0.000882405,0.000880123,0.000878268,0.000800059,0.000798477,0.00079802,0.00079325,0.000791586,0.000722672,0.000784575,0.000719385,0.000710169,0.000651321,0.000590042,0.000586608,0.000534796,0.000482196,0.000482011,0.000481779,0.000525045,0.000436247,0.000394888,0.000428643,0.000427943,0.00035725,0.000259921,0.000212536,0.000175706,0.000174912,0.000131397,9.54E-05,4.88E-05,4.87E-05,3.25E-05,2.22E-05,1.50E-05,1.94E-05,1.60E-05,2.17E-06
